t (us),volts
47.3896,-2.213969
47.3904,-2.081656
47.3912,-2.003719
47.392,-1.916719
47.3928,-1.817937
47.3936,-1.722781
47.3944,-1.607688
47.3952,-1.533375
47.396,-1.443656
47.3968,-1.342156
47.3976,-1.26875
47.3984,-1.158188
47.3992,-1.078438
47.4,-1.012281
47.4008,-0.9397813
47.4016,-0.8491563
47.4024,-0.7558125
47.4032,-0.6624688
47.404,-0.5700312
47.4048,-0.4902813
47.4056,-0.4150625
47.4064,-0.3498125
47.4072,-0.26825
47.408,-0.2193125
47.4088,-0.1495313
47.4096,-0.083375
47.4104,-0.025375
47.4112,0.06615625
47.412,0.145
47.4128,0.199375
47.4136,0.2773125
47.4144,0.337125
47.4152,0.4186875
47.416,0.4911875
47.4168,0.5355937
47.4176,0.6099062
47.4184,0.7086875
47.4192,0.779375
47.42,0.8690937
47.4208,0.9443125
47.4216,1.044
47.4224,1.128281
47.4232,1.179938
47.424,1.286875
47.4248,1.366625
47.4256,1.502563
47.4264,1.603156
47.4272,1.723688
47.428,1.854188
47.4288,2.012781
47.4296,2.105219
47.4304,2.243875
47.4312,2.425125
47.432,2.591875
47.4328,2.770406
47.4336,3.00875
47.4344,3.274281
47.4352,3.583313
47.436,3.991125
47.4368,4.463281
47.4376,5.1475
47.4384,6.099063
47.4392,7.368719
47.44,9.09875
47.4408,11.31544
47.4416,14.05956
47.4424,17.23325
47.4432,20.48669
47.444,23.55616
47.4448,26.05831
47.4456,27.77747
47.4464,28.54144
47.4472,28.40641
47.448,27.53006
47.4488,26.15981
47.4496,24.65091
47.4504,23.22991
47.4512,22.05359
47.452,21.18269
47.4528,20.74044
47.4536,20.38791
47.4544,20.11059
47.4552,19.74809
47.456,19.169
47.4568,18.45488
47.4576,17.61931
47.4584,16.70672
47.4592,15.78053
47.46,14.90963
47.4608,14.17284
47.4616,13.514
47.4624,12.96844
47.4632,12.51259
47.464,12.09119
47.4648,11.687
47.4656,11.31725
47.4664,10.89494
47.4672,10.53606
47.468,10.12734
47.4688,9.67875
47.4696,9.162187
47.4704,8.593063
47.4712,7.975906
47.472,7.290781
47.4728,6.64825
47.4736,6.014781
47.4744,5.419375
47.4752,4.860219
47.476,4.413438
47.4768,3.978438
47.4776,3.671219
47.4784,3.275188
47.4792,2.952562
47.48,2.546563
47.4808,2.209437
47.4816,1.8125
47.4824,1.395625
47.4832,0.9660625
47.484,0.609
47.4848,0.2193125
47.4856,-0.1350313
47.4864,-0.4195938
47.4872,-0.6987188
47.488,-0.9814688
47.4888,-1.212562
47.4896,-1.445469
47.4904,-1.66025
47.4912,-1.911281
47.492,-2.135125
47.4928,-2.378
47.4936,-2.659844
47.4944,-2.958
47.4952,-3.231688
47.496,-3.547969
47.4968,-3.819844
47.4976,-4.069969
47.4984,-4.337313
47.4992,-4.557531
47.5,-4.77775
47.5008,-4.945406
47.5016,-5.120312
47.5024,-5.262594
47.5032,-5.375875
47.504,-5.543531
47.5048,-5.713906
47.5056,-5.906938
47.5064,-6.073688
47.5072,-6.288469
47.508,-6.439813
47.5088,-6.61925
47.5096,-6.784188
47.5104,-6.960906
47.5112,-7.144875
47.512,-7.302563
47.5128,-7.462063
47.5136,-7.627
47.5144,-7.771094
47.5152,-7.917
47.516,-8.048406
47.5168,-8.168938
47.5176,-8.22875
47.5184,-8.30125
47.5192,-8.389156
47.52,-8.438094
47.5208,-8.484312
47.5216,-8.53325
47.5224,-8.568594
47.5232,-8.607563
47.524,-8.619344
47.5248,-8.660125
47.5256,-8.682781
47.5264,-8.709969
47.5272,-8.723562
47.528,-8.767062
47.5288,-8.752562
47.5296,-8.784281
47.5304,-8.798781
47.5312,-8.787
47.532,-8.825062
47.5328,-8.826875
47.5336,-8.848625
47.5344,-8.822344
47.5352,-8.777031
47.536,-8.807844
47.5368,-8.763438
47.5376,-8.719938
47.5384,-8.7145
47.5392,-8.701813
47.54,-8.630219
47.5408,-8.617531
47.5416,-8.575844
47.5424,-8.528719
47.5432,-8.487031
47.544,-8.389156
47.5448,-8.34475
47.5456,-8.264094
47.5464,-8.168031
47.5472,-8.101875
47.548,-8.052031
47.5488,-7.942375
47.5496,-7.861719
47.5504,-7.773813
47.5512,-7.675031
47.552,-7.597094
47.5528,-7.504656
47.5536,-7.441219
47.5544,-7.326125
47.5552,-7.21375
47.556,-7.135813
47.5568,-6.9745
47.5576,-6.897469
47.5584,-6.773313
47.5592,-6.621969
47.56,-6.511406
47.5608,-6.390875
47.5616,-6.259469
47.5624,-6.123531
47.5632,-5.977625
47.564,-5.858906
47.5648,-5.723875
47.5656,-5.616031
47.5664,-5.484625
47.5672,-5.364094
47.568,-5.273469
47.5688,-5.174688
47.5696,-5.030594
47.5704,-4.931813
47.5712,-4.801312
47.572,-4.659937
47.5728,-4.544844
47.5736,-4.417969
47.5744,-4.288375
47.5752,-4.195938
47.576,-4.048219
47.5768,-3.898688
47.5776,-3.780875
47.5784,-3.682094
47.5792,-3.558844
47.58,-3.476375
47.5808,-3.312344
47.5816,-3.206313
47.5824,-3.107531
47.5832,-2.959812
47.584,-2.853781
47.5848,-2.7695
47.5856,-2.639
47.5864,-2.534781
47.5872,-2.446875
47.588,-2.311844
47.5888,-2.226656
47.5896,-2.115188
47.5904,-2.034531
47.5912,-1.952969
47.592,-1.859625
47.5928,-1.749969
47.5936,-1.653
47.5944,-1.52975
47.5952,-1.451813
47.596,-1.373875
47.5968,-1.269656
47.5976,-1.15275
47.5984,-1.091125
47.5992,-1.005938
47.6,-0.9089687
47.6008,-0.84825
47.6016,-0.7585312
47.6024,-0.6833125
47.6032,-0.5935938
47.604,-0.5265313
47.6048,-0.4413438
47.6056,-0.3489063
47.6064,-0.2845625
47.6072,-0.1875938
47.608,-0.1468125
47.6088,-0.0561875
47.6096,0.029
47.6104,0.0960625
47.6112,0.177625
47.612,0.2383438
47.6128,0.29725
47.6136,0.3643125
47.6144,0.4069063
47.6152,0.5020625
47.616,0.5645938
47.6168,0.6289375
47.6176,0.70325
47.6184,0.793875
47.6192,0.880875
47.62,0.9425
47.6208,1.064844
47.6216,1.127375
47.6224,1.192625
47.6232,1.300469
47.624,1.407406
47.6248,1.497125
47.6256,1.623094
47.6264,1.719156
47.6272,1.821563
47.628,1.93575
47.6288,2.072594
47.6296,2.181344
47.6304,2.34175
47.6312,2.484938
47.632,2.641719
47.6328,2.847438
47.6336,3.079438
47.6344,3.355844
47.6352,3.660344
47.636,4.078125
47.6368,4.580188
47.6376,5.25625
47.6384,6.196031
47.6392,7.500125
47.64,9.210219
47.6408,11.41059
47.6416,14.18009
47.6424,17.34381
47.6432,20.62806
47.644,23.70116
47.6448,26.20422
47.6456,27.92881
47.6464,28.68372
47.6472,28.54144
47.648,27.666
47.6488,26.27944
47.6496,24.75875
47.6504,23.31328
47.6512,22.13516
47.652,21.27603
47.6528,20.76037
47.6536,20.49031
47.6544,20.21753
47.6552,19.81969
47.656,19.28138
47.6568,18.55003
47.6576,17.67913
47.6584,16.78284
47.6592,15.8485
47.66,14.94588
47.6608,14.21363
47.6616,13.59103
47.6624,13.03278
47.6632,12.57059
47.664,12.15463
47.6648,11.74772
47.6656,11.36709
47.6664,11.00006
47.6672,10.585
47.668,10.15997
47.6688,9.716812
47.6696,9.254625
47.6704,8.666469
47.6712,8.0185
47.672,7.371438
47.6728,6.670906
47.6736,6.056469
47.6744,5.432969
47.6752,4.862031
47.676,4.416156
47.6768,4.028281
47.6776,3.644938
47.6784,3.278813
47.6792,2.930813
47.68,2.571031
47.6808,2.181344
47.6816,1.816125
47.6824,1.400156
47.6832,0.97875
47.684,0.5972188
47.6848,0.232
47.6856,-0.116
47.6864,-0.4141563
47.6872,-0.7123125
47.688,-0.9814688
47.6888,-1.240656
47.6896,-1.449094
47.6904,-1.651188
47.6912,-1.902219
47.692,-2.154156
47.6928,-2.429656
47.6936,-2.687938
47.6944,-2.961625
47.6952,-3.2335
47.696,-3.528938
47.6968,-3.810781
47.6976,-4.079937
47.6984,-4.340937
47.6992,-4.56025
47.7,-4.781375
47.7008,-4.968969
47.7016,-5.138438
47.7024,-5.28525
47.7032,-5.4375
47.704,-5.622375
47.7048,-5.768281
47.7056,-5.921438
47.7064,-6.130781
47.7072,-6.293
47.708,-6.465188
47.7088,-6.660938
47.7096,-6.824063
47.7104,-6.994438
47.7112,-7.203781
47.712,-7.346063
47.7128,-7.501938
47.7136,-7.658719
47.7144,-7.83
47.7152,-7.969563
47.716,-8.104594
47.7168,-8.186156
47.7176,-8.302156
47.7184,-8.351094
47.7192,-8.444438
47.72,-8.491563
47.7208,-8.527812
47.7216,-8.564969
47.7224,-8.622063
47.7232,-8.655594
47.724,-8.688219
47.7248,-8.742594
47.7256,-8.745313
47.7264,-8.79425
47.7272,-8.82325
47.728,-8.820531
47.7288,-8.851344
47.7296,-8.874
47.7304,-8.880344
47.7312,-8.893031
47.732,-8.920219
47.7328,-8.898469
47.7336,-8.882156
47.7344,-8.897563
47.7352,-8.872188
47.736,-8.805125
47.7368,-8.828688
47.7376,-8.789719
47.7384,-8.778844
47.7392,-8.732625
47.74,-8.719031
47.7408,-8.687313
47.7416,-8.642906
47.7424,-8.583094
47.7432,-8.527812
47.744,-8.456219
47.7448,-8.418156
47.7456,-8.34475
47.7464,-8.262281
47.7472,-8.189781
47.748,-8.110938
47.7488,-8.016687
47.7496,-7.943281
47.7504,-7.8155
47.7512,-7.743
47.752,-7.665969
47.7528,-7.541813
47.7536,-7.433969
47.7544,-7.347875
47.7552,-7.251813
47.756,-7.144875
47.7568,-7.041563
47.7576,-6.919219
47.7584,-6.82225
47.7592,-6.692656
47.76,-6.557625
47.7608,-6.442531
47.7616,-6.30025
47.7624,-6.177906
47.7632,-6.05375
47.764,-5.896063
47.7648,-5.801813
47.7656,-5.638688
47.7664,-5.528125
47.7672,-5.413031
47.768,-5.309719
47.7688,-5.18375
47.7696,-5.06775
47.7704,-4.958094
47.7712,-4.825781
47.772,-4.706156
47.7728,-4.604656
47.7736,-4.491375
47.7744,-4.375375
47.7752,-4.236719
47.776,-4.121625
47.7768,-3.99475
47.7776,-3.860625
47.7784,-3.71925
47.7792,-3.640406
47.78,-3.517156
47.7808,-3.373063
47.7816,-3.260687
47.7824,-3.157375
47.7832,-3.003313
47.784,-2.899094
47.7848,-2.779469
47.7856,-2.663469
47.7864,-2.524813
47.7872,-2.4505
47.788,-2.351719
47.7888,-2.253844
47.7896,-2.15325
47.7904,-2.076219
47.7912,-1.959313
47.792,-1.859625
47.7928,-1.797094
47.7936,-1.682906
47.7944,-1.599531
47.7952,-1.513437
47.796,-1.408313
47.7968,-1.324031
47.7976,-1.238844
47.7984,-1.144594
47.7992,-1.023156
47.8,-0.9434063
47.8008,-0.8754375
47.8016,-0.7784688
47.8024,-0.6769688
47.8032,-0.5999375
47.804,-0.569125
47.8048,-0.4839375
47.8056,-0.3860625
47.8064,-0.2800313
47.8072,-0.1975625
47.808,-0.1386563
47.8088,-0.07521875
47.8096,0.025375
47.8104,0.06615625
47.8112,0.148625
47.812,0.2020938
47.8128,0.2918125
47.8136,0.3498125
47.8144,0.4177813
47.8152,0.5084063
47.816,0.5664062
47.8168,0.63075
47.8176,0.7222812
47.8184,0.7857188
47.8192,0.8346562
47.82,0.9434063
47.8208,1.014094
47.8216,1.075719
47.8224,1.179938
47.8232,1.273281
47.824,1.362094
47.8248,1.468125
47.8256,1.575969
47.8264,1.678375
47.8272,1.792563
47.828,1.903125
47.8288,2.049031
47.8296,2.165938
47.8304,2.32
47.8312,2.473156
47.832,2.618156
47.8328,2.868281
47.8336,3.089406
47.8344,3.351313
47.8352,3.692969
47.836,4.083563
47.8368,4.584719
47.8376,5.243563
47.8384,6.167938
47.8392,7.436688
47.84,9.186656
47.8408,11.35894
47.8416,14.13297
47.8424,17.25681
47.8432,20.56825
47.844,23.57428
47.8448,26.07916
47.8456,27.81553
47.8464,28.623
47.8472,28.46984
47.848,27.62522
47.8488,26.24591
47.8496,24.68716
47.8504,23.27613
47.8512,22.06809
47.852,21.24522
47.8528,20.74859
47.8536,20.41509
47.8544,20.16225
47.8552,19.77166
47.856,19.22156
47.8568,18.54459
47.8576,17.66734
47.8584,16.74478
47.8592,15.8485
47.86,14.98938
47.8608,14.22178
47.8616,13.55841
47.8624,13.04184
47.8632,12.59053
47.864,12.15916
47.8648,11.77038
47.8656,11.35441
47.8664,11.00097
47.8672,10.60947
47.868,10.16178
47.8688,9.681469
47.8696,9.234687
47.8704,8.657406
47.8712,8.015781
47.872,7.371438
47.8728,6.692656
47.8736,6.040156
47.8744,5.416656
47.8752,4.854781
47.876,4.370844
47.8768,3.96575
47.8776,3.604156
47.8784,3.275188
47.8792,2.93625
47.88,2.599125
47.8808,2.181344
47.8816,1.810688
47.8824,1.380219
47.8832,0.989625
47.884,0.6099062
47.8848,0.2156875
47.8856,-0.1114688
47.8864,-0.45675
47.8872,-0.7413125
47.888,-1.009563
47.8888,-1.2325
47.8896,-1.449094
47.8904,-1.691063
47.8912,-1.905844
47.892,-2.175906
47.8928,-2.462281
47.8936,-2.706969
47.8944,-3.003313
47.8952,-3.305094
47.896,-3.590563
47.8968,-3.853375
47.8976,-4.120719
47.8984,-4.356344
47.8992,-4.570219
47.9,-4.786812
47.9008,-4.963531
47.9016,-5.126656
47.9024,-5.276188
47.9032,-5.44475
47.904,-5.585219
47.9048,-5.770094
47.9056,-5.944094
47.9064,-6.165219
47.9072,-6.334688
47.908,-6.524094
47.9088,-6.703531
47.9096,-6.860313
47.9104,-7.043375
47.9112,-7.241844
47.912,-7.395906
47.9128,-7.545438
47.9136,-7.702219
47.9144,-7.839063
47.9152,-7.984969
47.916,-8.100062
47.9168,-8.209719
47.9176,-8.28675
47.9184,-8.378281
47.9192,-8.456219
47.92,-8.507875
47.9208,-8.573125
47.9216,-8.595781
47.9224,-8.658313
47.9232,-8.729
47.924,-8.737156
47.9248,-8.739875
47.9256,-8.754375
47.9264,-8.769781
47.9272,-8.814188
47.928,-8.810562
47.9288,-8.874906
47.9296,-8.86675
47.9304,-8.875813
47.9312,-8.904813
47.932,-8.890313
47.9328,-8.880344
47.9336,-8.883969
47.9344,-8.885781
47.9352,-8.889406
47.936,-8.872188
47.9368,-8.847719
47.9376,-8.792438
47.9384,-8.778844
47.9392,-8.730813
47.94,-8.694562
47.9408,-8.6275
47.9416,-8.607563
47.9424,-8.561344
47.9432,-8.506063
47.944,-8.434469
47.9448,-8.387344
47.9456,-8.321188
47.9464,-8.263188
47.9472,-8.144469
47.948,-8.100062
47.9488,-7.993125
47.9496,-7.917
47.9504,-7.791031
47.9512,-7.695875
47.952,-7.607063
47.9528,-7.501031
47.9536,-7.397719
47.9544,-7.317969
47.9552,-7.254531
47.956,-7.1485
47.9568,-7.034313
47.9576,-6.926469
47.9584,-6.774219
47.9592,-6.657313
47.96,-6.527719
47.9608,-6.403563
47.9616,-6.272156
47.9624,-6.128063
47.9632,-5.992125
47.964,-5.835344
47.9648,-5.722063
47.9656,-5.601531
47.9664,-5.4665
47.9672,-5.358656
47.968,-5.281625
47.9688,-5.161094
47.9696,-5.036031
47.9704,-4.906438
47.9712,-4.77775
47.972,-4.624594
47.9728,-4.5385
47.9736,-4.412531
47.9744,-4.28475
47.9752,-4.156062
47.976,-4.021937
47.9768,-3.897781
47.9776,-3.798094
47.9784,-3.642219
47.9792,-3.553406
47.98,-3.416563
47.9808,-3.289688
47.9816,-3.141063
47.9824,-3.045906
47.9832,-2.929906
47.984,-2.807562
47.9848,-2.721469
47.9856,-2.605469
47.9864,-2.475875
47.9872,-2.368937
47.988,-2.275594
47.9888,-2.165938
47.9896,-2.076219
47.9904,-1.978344
47.9912,-1.894969
47.992,-1.810688
47.9928,-1.705563
47.9936,-1.597719
47.9944,-1.527938
47.9952,-1.418281
47.996,-1.333094
47.9968,-1.229781
47.9976,-1.157281
47.9984,-1.046719
47.9992,-0.9914375
48,-0.9116875
48.0008,-0.8101875
48.0016,-0.728625
48.0024,-0.6253125
48.0032,-0.5482813
48.004,-0.4513125
48.0048,-0.3779062
48.0056,-0.2755
48.0064,-0.174
48.0072,-0.126875
48.008,-0.01721875
48.0088,0.02990625
48.0096,0.083375
48.0104,0.148625
48.0112,0.2419688
48.012,0.3099375
48.0128,0.3570625
48.0136,0.4214063
48.0144,0.5011563
48.0152,0.5636875
48.016,0.6144375
48.0168,0.6978125
48.0176,0.77575
48.0184,0.841
48.0192,0.92075
48.02,0.9597188
48.0208,1.086594
48.0216,1.153656
48.0224,1.215281
48.0232,1.354844
48.024,1.432781
48.0248,1.534281
48.0256,1.656625
48.0264,1.779875
48.0272,1.858719
48.028,1.983781
48.0288,2.085281
48.0296,2.226656
48.0304,2.373469
48.0312,2.542938
48.032,2.708781
48.0328,2.904531
48.0336,3.162813
48.0344,3.416563
48.0352,3.731031
48.036,4.11075
48.0368,4.627313
48.0376,5.281625
48.0384,6.166125
48.0392,7.47475
48.04,9.123219
48.0408,11.27738
48.0416,14.00881
48.0424,17.12359
48.0432,20.33625
48.044,23.36675
48.0448,25.87888
48.0456,27.64244
48.0464,28.46078
48.0472,28.38738
48.048,27.56541
48.0488,26.23775
48.0496,24.73881
48.0504,23.29425
48.0512,22.10888
48.052,21.257
48.0528,20.735
48.0536,20.38881
48.0544,20.09066
48.0552,19.71456
48.056,19.16991
48.0568,18.47119
48.0576,17.62928
48.0584,16.73119
48.0592,15.82766
48.06,14.94134
48.0608,14.18191
48.0616,13.52941
48.0624,12.99925
48.0632,12.50897
48.064,12.06491
48.0648,11.68337
48.0656,11.30003
48.0664,10.93844
48.0672,10.53425
48.068,10.10741
48.0688,9.694156
48.0696,9.205687
48.0704,8.637469
48.0712,7.984063
48.072,7.335187
48.0728,6.651875
48.0736,6.041969
48.0744,5.416656
48.0752,4.891938
48.076,4.385344
48.0768,3.983875
48.0776,3.615938
48.0784,3.272469
48.0792,2.904531
48.08,2.525719
48.0808,2.166844
48.0816,1.767188
48.0824,1.330375
48.0832,0.94975
48.084,0.5600625
48.0848,0.1866875
48.0856,-0.1305
48.0864,-0.4368125
48.0872,-0.7494688
48.088,-1.00775
48.0888,-1.23975
48.0896,-1.460875
48.0904,-1.721875
48.0912,-1.925781
48.092,-2.175
48.0928,-2.462281
48.0936,-2.723281
48.0944,-3.002406
48.0952,-3.290594
48.096,-3.561562
48.0968,-3.857906
48.0976,-4.142469
48.0984,-4.408906
48.0992,-4.620063
48.1,-4.814906
48.1008,-5.026063
48.1016,-5.182844
48.1024,-5.305188
48.1032,-5.47375
48.104,-5.645938
48.1048,-5.803625
48.1056,-6.006625
48.1064,-6.199656
48.1072,-6.370031
48.108,-6.533156
48.1088,-6.712594
48.1096,-6.922844
48.1104,-7.069656
48.1112,-7.230969
48.112,-7.411313
48.1128,-7.571719
48.1136,-7.723969
48.1144,-7.874406
48.1152,-8.001281
48.116,-8.151719
48.1168,-8.234188
48.1176,-8.354719
48.1184,-8.399125
48.1192,-8.494281
48.12,-8.528719
48.1208,-8.589438
48.1216,-8.639281
48.1224,-8.668281
48.1232,-8.701813
48.124,-8.745313
48.1248,-8.749844
48.1256,-8.810562
48.1264,-8.803313
48.1272,-8.849531
48.128,-8.833219
48.1288,-8.858594
48.1296,-8.886688
48.1304,-8.894844
48.1312,-8.891219
48.132,-8.907531
48.1328,-8.893937
48.1336,-8.922937
48.1344,-8.89575
48.1352,-8.891219
48.136,-8.865844
48.1368,-8.841375
48.1376,-8.826875
48.1384,-8.8305
48.1392,-8.777938
48.14,-8.746219
48.1408,-8.711781
48.1416,-8.6855
48.1424,-8.633844
48.1432,-8.549563
48.144,-8.487938
48.1448,-8.425406
48.1456,-8.358344
48.1464,-8.264094
48.1472,-8.187969
48.148,-8.144469
48.1488,-8.0185
48.1496,-7.929687
48.1504,-7.853563
48.1512,-7.737563
48.152,-7.635156
48.1528,-7.568094
48.1536,-7.437594
48.1544,-7.352406
48.1552,-7.239125
48.156,-7.123125
48.1568,-7.035219
48.1576,-6.895656
48.1584,-6.785094
48.1592,-6.66275
48.16,-6.547656
48.1608,-6.424406
48.1616,-6.299344
48.1624,-6.165219
48.1632,-6.032
48.164,-5.9015
48.1648,-5.750156
48.1656,-5.607875
48.1664,-5.4955
48.1672,-5.361375
48.168,-5.268031
48.1688,-5.164719
48.1696,-5.052344
48.1704,-4.909156
48.1712,-4.728813
48.172,-4.629125
48.1728,-4.507688
48.1736,-4.374469
48.1744,-4.25575
48.1752,-4.140656
48.176,-4.021031
48.1768,-3.924969
48.1776,-3.800813
48.1784,-3.688438
48.1792,-3.533469
48.18,-3.411125
48.1808,-3.296031
48.1816,-3.151031
48.1824,-3.025063
48.1832,-2.922656
48.184,-2.808469
48.1848,-2.672531
48.1856,-2.568313
48.1864,-2.482219
48.1872,-2.379813
48.188,-2.249313
48.1888,-2.150531
48.1896,-2.059906
48.1904,-1.945719
48.1912,-1.846938
48.192,-1.736375
48.1928,-1.633063
48.1936,-1.524313
48.1944,-1.415563
48.1952,-1.343969
48.196,-1.258781
48.1968,-1.179031
48.1976,-1.089313
48.1984,-0.9941563
48.1992,-0.9107813
48.2,-0.8165313
48.2008,-0.7331563
48.2016,-0.641625
48.2024,-0.5881563
48.2032,-0.4939063
48.204,-0.4150625
48.2048,-0.337125
48.2056,-0.23925
48.2064,-0.1721875
48.2072,-0.1096563
48.208,-0.02990625
48.2088,0.04259375
48.2096,0.1295938
48.2104,0.2002813
48.2112,0.2483125
48.212,0.3144688
48.2128,0.4186875
48.2136,0.5102188
48.2144,0.55825
48.2152,0.61625
48.216,0.7105
48.2168,0.783
48.2176,0.8292188
48.2184,0.9125938
48.2192,0.9769375
48.22,1.047625
48.2208,1.144594
48.2216,1.230688
48.2224,1.311344
48.2232,1.42825
48.224,1.530656
48.2248,1.642125
48.2256,1.701938
48.2264,1.828813
48.2272,1.948438
48.228,2.045406
48.2288,2.163219
48.2296,2.297344
48.2304,2.405188
48.2312,2.554719
48.232,2.745938
48.2328,2.935344
48.2336,3.183656
48.2344,3.457344
48.2352,3.793563
48.236,4.176
48.2368,4.66175
48.2376,5.330563
48.2384,6.226844
48.2392,7.470219
48.24,9.122312
48.2408,11.24838
48.2416,13.88375
48.2424,16.9215
48.2432,20.09247
48.244,23.11844
48.2448,25.60337
48.2456,27.35787
48.2464,28.23694
48.2472,28.246
48.248,27.51738
48.2488,26.20784
48.2496,24.74606
48.2504,23.34228
48.2512,22.13063
48.252,21.24341
48.2528,20.67338
48.2536,20.32266
48.2544,20.00456
48.2552,19.63934
48.256,19.12731
48.2568,18.42225
48.2576,17.60844
48.2584,16.72031
48.2592,15.82131
48.26,14.92956
48.2608,14.18644
48.2616,13.51944
48.2624,12.98928
48.2632,12.48903
48.264,12.05131
48.2648,11.63534
48.2656,11.27828
48.2664,10.90853
48.2672,10.51069
48.268,10.07659
48.2688,9.630719
48.2696,9.166719
48.2704,8.577656
48.2712,7.95325
48.272,7.35875
48.2728,6.651875
48.2736,6.051938
48.2744,5.406688
48.2752,4.869281
48.276,4.388969
48.2768,3.982063
48.2776,3.592375
48.2784,3.247094
48.2792,2.876438
48.28,2.523906
48.2808,2.140563
48.2816,1.795281
48.2824,1.367531
48.2832,0.9470313
48.284,0.561875
48.2848,0.1830625
48.2856,-0.1649375
48.2864,-0.4803125
48.2872,-0.7703125
48.288,-1.014094
48.2888,-1.2615
48.2896,-1.497125
48.2904,-1.707375
48.2912,-1.933031
48.292,-2.233906
48.2928,-2.493094
48.2936,-2.745938
48.2944,-3.027781
48.2952,-3.330469
48.296,-3.604156
48.2968,-3.895063
48.2976,-4.144281
48.2984,-4.390781
48.2992,-4.615531
48.3,-4.837563
48.3008,-5.013375
48.3016,-5.168344
48.3024,-5.324219
48.3032,-5.491875
48.304,-5.646844
48.3048,-5.840781
48.3056,-5.983969
48.3064,-6.202375
48.3072,-6.370031
48.308,-6.527719
48.3088,-6.72075
48.3096,-6.911969
48.3104,-7.079625
48.3112,-7.250906
48.312,-7.433063
48.3128,-7.5835
48.3136,-7.743906
48.3144,-7.878938
48.3152,-8.033906
48.316,-8.139938
48.3168,-8.2215
48.3176,-8.307594
48.3184,-8.368313
48.3192,-8.477063
48.32,-8.481594
48.3208,-8.566781
48.3216,-8.606656
48.3224,-8.651969
48.3232,-8.69275
48.324,-8.748938
48.3248,-8.786094
48.3256,-8.814188
48.3264,-8.826875
48.3272,-8.848625
48.328,-8.878531
48.3288,-8.883063
48.3296,-8.890313
48.3304,-8.903906
48.3312,-8.9175
48.332,-8.922937
48.3328,-8.936531
48.3336,-8.919313
48.3344,-8.934719
48.3352,-8.903
48.336,-8.883063
48.3368,-8.851344
48.3376,-8.818719
48.3384,-8.816906
48.3392,-8.775219
48.34,-8.726281
48.3408,-8.686406
48.3416,-8.636563
48.3424,-8.59125
48.3432,-8.542313
48.344,-8.46075
48.3448,-8.387344
48.3456,-8.322094
48.3464,-8.280406
48.3472,-8.177094
48.348,-8.116375
48.3488,-8.013969
48.3496,-7.947813
48.3504,-7.819125
48.3512,-7.712188
48.352,-7.618844
48.3528,-7.515531
48.3536,-7.415844
48.3544,-7.310719
48.3552,-7.194719
48.356,-7.081438
48.3568,-6.95275
48.3576,-6.8295
48.3584,-6.768781
48.3592,-6.628313
48.36,-6.496
48.3608,-6.412625
48.3616,-6.2785
48.3624,-6.119906
48.3632,-5.992125
48.364,-5.859813
48.3648,-5.693969
48.3656,-5.549875
48.3664,-5.420281
48.3672,-5.317875
48.368,-5.219094
48.3688,-5.123031
48.3696,-5.005219
48.3704,-4.896469
48.3712,-4.746938
48.372,-4.63275
48.3728,-4.500438
48.3736,-4.347281
48.3744,-4.220406
48.3752,-4.118
48.376,-3.977531
48.3768,-3.853375
48.3776,-3.731031
48.3784,-3.616844
48.3792,-3.461875
48.38,-3.37125
48.3808,-3.238938
48.3816,-3.122031
48.3824,-2.989719
48.3832,-2.888219
48.384,-2.783094
48.3848,-2.673438
48.3856,-2.574656
48.3864,-2.42875
48.3872,-2.345375
48.388,-2.255656
48.3888,-2.143281
48.3896,-2.038156
48.3904,-1.934844
48.3912,-1.849656
48.392,-1.727313
48.3928,-1.636688
48.3936,-1.537906
48.3944,-1.436406
48.3952,-1.342156
48.396,-1.257875
48.3968,-1.163625
48.3976,-1.072094
48.3984,-0.9742188
48.3992,-0.9089687
48.4,-0.8328437
48.4008,-0.7440313
48.4016,-0.65975
48.4024,-0.57275
48.4032,-0.4803125
48.404,-0.4050938
48.4048,-0.29725
48.4056,-0.2419688
48.4064,-0.1685625
48.4072,-0.08065625
48.408,0.01721875
48.4088,0.05528125
48.4096,0.1640313
48.4104,0.2057188
48.4112,0.3063125
48.412,0.380625
48.4128,0.4286563
48.4136,0.4866563
48.4144,0.58
48.4152,0.6497813
48.416,0.7041563
48.4168,0.7630625
48.4176,0.8428125
48.4184,0.9298125
48.4192,1.012281
48.42,1.070281
48.4208,1.13825
48.4216,1.240656
48.4224,1.32675
48.4232,1.418281
48.424,1.531563
48.4248,1.598625
48.4256,1.70375
48.4264,1.836063
48.4272,1.943906
48.428,2.043594
48.4288,2.164125
48.4296,2.302781
48.4304,2.427844
48.4312,2.600938
48.432,2.784906
48.4328,2.95075
48.4336,3.242563
48.4344,3.453719
48.4352,3.795375
48.436,4.178719
48.4368,4.6835
48.4376,5.359563
48.4384,6.237719
48.4392,7.480188
48.44,9.125031
48.4408,11.20578
48.4416,13.81759
48.4424,16.84084
48.4432,20.00728
48.444,23.01513
48.4448,25.48919
48.4456,27.22466
48.4464,28.15175
48.4472,28.13816
48.448,27.39684
48.4488,26.12719
48.4496,24.69259
48.4504,23.33231
48.4512,22.09166
48.452,21.25519
48.4528,20.67428
48.4536,20.32538
48.4544,20.00184
48.4552,19.64025
48.456,19.10013
48.4568,18.42406
48.4576,17.59938
